return_id,order_item_id,customer_id,return_date,return_reason,return_channel,condition_received,disposition,refund_amount,restocking_fee,processing_cost,recovered_value,cycle_time_hours,fraud_flagged
10052,5138,466,2025-07-22,changed_mind,store,new_unopened,restock,120.13,0.0,20.35,84.09,29,False
10053,5140,410,2025-02-13,changed_mind,bopis,new_unopened,restock,88.68,0.0,17.03,62.08,34,False
10054,5152,274,2024-12-08,changed_mind,mobile,new_unopened,restock,28.81,0.0,19.68,20.17,121,False
10055,5155,449,2024-07-10,changed_mind,web,new_unopened,restock,28.81,0.0,6.54,20.17,79,False
10056,5157,239,2024-03-28,changed_mind,mobile,new_unopened,restock,155.63,0.0,12.67,108.94,128,False
10057,5160,424,2025-04-23,changed_mind,mobile,new_unopened,restock,556.23,0.0,4.1,389.36,44,False
10058,5172,61,2024-05-20,changed_mind,mobile,new_unopened,restock,124.38,0.0,10.14,87.07,60,False
10059,5173,355,2024-02-18,changed_mind,store,new_unopened,restock,69.13,0.0,18.72,48.39,149,False
10060,5175,25,2025-01-03,changed_mind,store,new_unopened,restock,66.38,0.0,23.18,46.47,66,False
10061,5193,171,2025-04-14,changed_mind,mobile,new_unopened,restock,86.41,0.0,11.2,60.49,88,False
10062,5196,277,2025-02-18,changed_mind,web,new_unopened,restock,36.24,0.0,3.68,25.37,81,False
10063,5200,63,2024-05-04,changed_mind,bopis,new_unopened,restock,123.39,0.0,10.59,86.37,41,False
10064,5203,257,2025-12-16,changed_mind,store,new_unopened,restock,215.5,0.0,24.41,150.85,79,False
10065,5205,372,2025-05-30,duplicate,bopis,used,donate,13.23,0.0,8.87,1.32,33,True
10066,5210,373,2024-12-11,changed_mind,bopis,opened_unused,restock,247.15,0.0,19.07,173.0,67,True
10067,5222,259,2025-05-25,changed_mind,mobile,new_unopened,restock,370.17,0.0,12.94,259.12,73,False
10068,5232,469,2024-06-20,changed_mind,web,new_unopened,restock,41.08,0.0,12.09,28.76,54,False
10069,5238,488,2025-10-02,changed_mind,mobile,new_unopened,restock,29.41,0.0,12.15,20.59,83,False
10070,5248,489,2025-04-13,changed_mind,bopis,new_unopened,restock,72.72,0.0,24.39,50.9,121,False
10071,5249,52,2025-10-05,changed_mind,bopis,new_unopened,restock,36.36,0.0,16.75,25.45,103,False
10072,5254,120,2024-10-13,changed_mind,web,new_unopened,restock,156.46,0.0,18.08,109.52,78,False
10073,5255,474,2025-04-06,changed_mind,mobile,new_unopened,restock,35.72,0.0,7.1,25.0,17,False
10074,5256,371,2024-08-11,changed_mind,mobile,new_unopened,restock,42.32,0.0,10.42,29.62,148,False
10075,5260,60,2025-08-04,changed_mind,bopis,new_unopened,restock,586.31,0.0,4.76,410.42,103,False
10076,5264,57,2025-04-07,changed_mind,store,new_unopened,restock,156.46,0.0,11.92,109.52,41,False
10077,5268,137,2025-08-10,changed_mind,web,new_unopened,restock,116.43,0.0,11.87,81.5,96,False
10078,5273,476,2025-10-13,changed_mind,mobile,new_unopened,restock,58.16,0.0,18.27,40.71,146,False
10079,5274,26,2025-06-17,changed_mind,store,new_unopened,restock,99.06,0.0,9.41,69.34,159,False
10080,5280,161,2024-08-15,changed_mind,bopis,new_unopened,restock,203.45,0.0,11.06,142.41,81,False
10081,5284,26,2025-07-13,changed_mind,store,new_unopened,restock,99.06,0.0,17.58,69.34,146,False
10082,5291,155,2024-11-20,changed_mind,store,used,liquidate,959.82,0.0,6.73,95.98,100,True
10083,5293,303,2024-07-12,changed_mind,store,new_unopened,restock,66.74,0.0,13.04,46.72,103,False
10084,5307,70,2024-01-30,changed_mind,bopis,new_unopened,restock,62.07,0.0,12.8,43.45,29,False
10085,5311,259,2024-09-24,changed_mind,bopis,new_unopened,restock,245.07,0.0,9.92,171.55,65,False
10086,5319,97,2025-08-10,duplicate,store,used,refurbish,69.13,0.0,7.99,27.65,91,True
10087,5321,19,2024-12-17,changed_mind,bopis,new_unopened,restock,21.75,0.0,4.67,15.22,13,False
10088,5323,448,2025-03-28,changed_mind,store,new_unopened,restock,20.69,0.0,3.23,14.48,44,False
10089,5326,365,2025-08-08,changed_mind,bopis,new_unopened,restock,39.27,0.0,3.84,27.49,34,False
10090,5328,500,2025-06-27,changed_mind,store,new_unopened,restock,2248.74,0.0,20.99,1574.12,144,False
10091,5331,237,2025-12-13,changed_mind,web,new_unopened,restock,84.52,0.0,4.04,59.16,155,False
10092,5333,44,2024-06-04,changed_mind,mobile,new_unopened,restock,160.51,0.0,15.33,112.36,10,False
10093,5337,246,2024-07-07,changed_mind,mobile,opened_unused,refurbish,194.48,0.0,4.38,77.79,52,True
10094,5340,386,2025-06-26,changed_mind,bopis,new_unopened,restock,520.87,0.0,12.07,364.61,147,False
10095,5343,350,2024-05-19,changed_mind,web,new_unopened,restock,21.75,0.0,14.88,15.22,35,False
10096,5344,106,2025-05-17,changed_mind,web,new_unopened,restock,354.4,0.0,20.37,248.08,84,False
10097,5345,177,2024-11-25,changed_mind,store,new_unopened,restock,59.0,0.0,8.41,41.3,12,False
10098,5349,32,2024-10-28,changed_mind,web,new_unopened,restock,76.32,0.0,11.06,53.42,42,False
10099,5361,74,2024-08-28,changed_mind,web,new_unopened,restock,147.27,0.0,23.15,103.09,49,False
10100,5364,72,2025-10-09,changed_mind,mobile,new_unopened,restock,90.43,0.0,4.98,63.3,86,False
10101,5365,494,2024-10-04,changed_mind,store,new_unopened,restock,71.44,0.0,7.92,50.01,141,False
10102,5377,106,2024-05-11,changed_mind,mobile,new_unopened,restock,58.16,0.0,9.29,40.71,60,False
10103,5386,55,2025-03-09,changed_mind,mobile,new_unopened,restock,123.39,0.0,24.99,86.37,74,False
10104,5388,363,2024-11-22,changed_mind,mobile,new_unopened,restock,84.52,0.0,9.09,59.16,14,False
10105,5392,475,2025-06-28,changed_mind,bopis,new_unopened,restock,133.02,0.0,5.85,93.11,117,False
10106,5395,494,2024-12-22,changed_mind,bopis,new_unopened,restock,215.5,0.0,19.96,150.85,153,False
10107,5397,392,2024-03-31,changed_mind,mobile,new_unopened,restock,110.96,0.0,14.48,77.67,67,False
10108,5401,215,2025-01-03,changed_mind,mobile,new_unopened,restock,481.53,0.0,20.46,337.07,135,False
10109,5402,288,2024-10-28,changed_mind,bopis,new_unopened,restock,72.27,0.0,18.15,50.59,85,False
10110,5408,499,2024-10-17,changed_mind,bopis,new_unopened,restock,59.85,0.0,17.61,41.89,51,False
10111,5418,221,2024-08-15,changed_mind,bopis,new_unopened,restock,61.11,0.0,21.29,42.78,21,False
10112,5428,281,2025-08-27,changed_mind,mobile,new_unopened,restock,116.43,0.0,8.1,81.5,86,False
10113,5437,30,2024-11-24,changed_mind,mobile,new_unopened,restock,227.42,0.0,10.26,159.19,90,False
10114,5441,367,2024-08-07,changed_mind,store,new_unopened,restock,46.31,0.0,10.92,32.42,103,False
10115,5443,259,2025-08-18,changed_mind,bopis,new_unopened,restock,77.95,0.0,11.65,54.56,91,False
10116,5445,299,2025-09-21,changed_mind,web,new_unopened,restock,37.24,0.0,22.67,26.07,88,False
10117,5446,175,2024-03-26,changed_mind,store,new_unopened,restock,77.95,0.0,8.16,54.56,34,False
10118,5447,332,2024-05-21,changed_mind,mobile,new_unopened,restock,319.94,0.0,24.31,223.96,100,False
10119,5456,143,2024-10-20,changed_mind,store,new_unopened,restock,749.58,0.0,11.93,524.71,67,False
10120,5460,266,2025-08-22,changed_mind,bopis,new_unopened,restock,29.41,0.0,3.46,20.59,78,False
10121,5464,441,2025-10-13,changed_mind,web,new_unopened,restock,1499.16,0.0,24.97,1049.41,101,False
10122,5465,393,2025-02-15,changed_mind,bopis,new_unopened,restock,194.84,0.0,19.21,136.39,92,False
10123,5467,1,2025-02-12,changed_mind,web,new_unopened,restock,72.27,0.0,13.77,50.59,12,False
10124,5482,159,2024-02-02,changed_mind,web,new_unopened,restock,155.9,0.0,8.04,109.13,135,False
10125,5486,121,2025-05-02,not_as_described,bopis,opened_unused,donate,21.75,0.0,16.16,2.18,6,True
10126,5487,228,2025-06-15,duplicate,web,damaged,donate,227.42,0.0,22.76,22.74,111,True
10127,5492,266,2024-07-03,changed_mind,store,new_unopened,restock,20.69,0.0,17.46,14.48,86,False
10128,5508,391,2025-12-28,changed_mind,store,new_unopened,restock,873.93,0.0,21.58,611.75,168,False
10129,5517,192,2024-06-19,not_as_described,bopis,opened_unused,liquidate,2621.79,0.0,20.5,262.18,155,True
10130,5519,340,2025-07-29,changed_mind,web,new_unopened,restock,62.3,0.0,22.94,43.61,141,False
10131,5521,64,2025-01-09,changed_mind,web,new_unopened,restock,67.11,0.0,19.86,46.98,11,False
10132,5525,91,2025-06-08,changed_mind,mobile,new_unopened,restock,756.71,0.0,19.91,529.7,142,False
10133,5530,294,2024-02-21,changed_mind,web,new_unopened,restock,52.97,0.0,17.46,37.08,120,False
10134,5541,401,2024-03-15,changed_mind,bopis,new_unopened,restock,123.39,0.0,14.69,86.37,98,False
10135,5542,165,2025-11-21,changed_mind,mobile,new_unopened,restock,116.43,0.0,11.58,81.5,63,False
10136,5553,36,2025-02-15,changed_mind,web,new_unopened,restock,227.42,0.0,23.89,159.19,154,False
10137,5583,451,2024-07-09,duplicate,bopis,damaged,donate,873.93,0.0,15.16,87.39,57,True
10138,5591,210,2025-02-15,changed_mind,mobile,new_unopened,restock,42.32,0.0,9.87,29.62,133,False
10139,5592,127,2024-05-27,changed_mind,store,new_unopened,restock,126.96,0.0,21.05,88.87,109,False
10140,5597,169,2024-12-05,changed_mind,bopis,new_unopened,restock,62.3,0.0,11.99,43.61,33,False
10141,5602,438,2024-09-14,changed_mind,bopis,new_unopened,restock,247.15,0.0,20.88,173.0,141,False
10142,5603,22,2024-10-31,changed_mind,store,new_unopened,restock,873.93,0.0,21.21,611.75,161,False
10143,5605,55,2024-11-23,changed_mind,web,new_unopened,restock,77.28,0.0,21.16,54.1,30,False
10144,5607,309,2024-09-09,changed_mind,store,used,restock,72.27,0.0,19.29,50.59,60,True
10145,5608,205,2025-11-18,changed_mind,bopis,new_unopened,restock,86.41,0.0,9.27,60.49,141,False
10146,5609,188,2024-10-01,changed_mind,bopis,new_unopened,restock,66.74,0.0,13.29,46.72,98,False
10147,5613,46,2025-12-30,changed_mind,store,new_unopened,restock,69.18,0.0,7.51,48.43,126,False
10148,5614,72,2024-03-16,changed_mind,web,new_unopened,restock,86.41,0.0,15.31,60.49,45,False
10149,5615,140,2025-11-12,changed_mind,mobile,new_unopened,restock,520.87,0.0,10.19,364.61,100,False
10150,5618,397,2024-09-01,duplicate,mobile,used,liquidate,123.24,0.0,9.55,12.32,59,True
10151,5622,357,2025-07-08,changed_mind,bopis,new_unopened,restock,81.69,0.0,10.88,57.18,151,False
10152,5623,304,2025-08-30,not_as_described,bopis,used,refurbish,51.27,0.0,19.13,20.51,49,True
10153,5633,229,2024-05-30,changed_mind,bopis,new_unopened,restock,227.11,0.0,11.37,158.98,167,False
